#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  51
#! SET periodic_psi true
   -3.141592654   -3.141592654   18.524402215   48.669675710  -23.090727473
   -3.018392942   -3.141592654   25.103179478   57.406111573  -24.484339733
   -2.895193230   -3.141592654   32.442153165   60.694086862  -25.373137951
   -2.771993518   -3.141592654   39.786890474   57.476686478  -25.427618572
   -2.648793806   -3.141592654   46.359002093   48.355170929  -24.623339773
   -2.525594094   -3.141592654   51.526474583   35.082974094  -22.946373783
   -2.402394382   -3.141592654   54.915795369   19.768211775  -21.044904981
   -2.279194670   -3.141592654   56.372908763    3.905037436  -19.173900738
   -2.155994958   -3.141592654   55.884836473  -11.656742530  -17.792122915
   -2.032795246   -3.141592654   53.549250925  -25.967011598  -16.935829890
   -1.909595535   -3.141592654   49.549168032  -38.446602064  -16.612906086
   -1.786395823   -3.141592654   44.193946175  -47.929152138  -16.413372239
   -1.663196111   -3.141592654   37.874685069  -53.936893263  -16.205189315
   -1.539996399   -3.141592654   31.077298714  -55.659030894  -15.676123865
   -1.416796687   -3.141592654   24.362331834  -52.419580196  -14.488281321
   -1.293596975   -3.141592654   18.413969041  -43.120965876  -12.054034855
   -1.170397263   -3.141592654   13.997918545  -27.536737698   -8.087081518
   -1.047197551   -3.141592654   11.847529870   -6.658594981   -2.744687556
   -0.923997839   -3.141592654   12.447401742   16.441155581    3.194145645
   -0.800798127   -3.141592654   15.823456868   37.718881133    8.570882218
   -0.677598415   -3.141592654   21.500057343   53.241451774   11.942550054
   -0.554398704   -3.141592654   28.611726955   60.771937749   12.373476009
   -0.431198992   -3.141592654   36.124009994   59.802459906    9.489551890
   -0.307999280   -3.141592654   43.045093814   51.377175708    3.670787264
   -0.184799568   -3.141592654   48.524387641   36.753192494   -4.308977479
   -0.061599856   -3.141592654   51.945865433   18.204249613  -13.495683152
    0.061599856   -3.141592654   52.924032375   -2.511591452  -22.910782838
    0.184799568   -3.141592654   51.315102166  -23.377812538  -31.473659993
    0.307999280   -3.141592654   47.257842465  -41.845917971  -38.414201679
    0.431198992   -3.141592654   41.189745191  -55.744483049  -43.006475887
    0.554398704   -3.141592654   33.786879239  -63.150139336  -44.878984119
    0.677598415   -3.141592654   25.936389330  -63.006464956  -43.939662334
    0.800798127   -3.141592654   18.553970327  -55.864390114  -40.318559115
    0.923997839   -3.141592654   12.382947936  -43.694105664  -34.831446061
    1.047197551   -3.141592654    7.873049063  -29.353810162  -28.568666418
    1.170397263   -3.141592654    5.131813471  -15.416121985  -22.522727632
    1.293596975   -3.141592654    3.953690747   -4.298146934  -17.765434248
    1.416796687   -3.141592654    3.915379889    3.002324419  -14.646083910
    1.539996399   -3.141592654    4.534800956    6.472458950  -13.136803976
    1.663196111   -3.141592654    5.389153046    6.927488907  -12.971051955
    1.786395823   -3.141592654    6.164476688    5.413870654  -13.683467860
    1.909595535   -3.141592654    6.682445446    2.873935152  -14.481844837
    2.032795246   -3.141592654    6.863704320    0.083688667  -15.087613373
    2.155994958   -3.141592654    6.720265333   -2.314257608  -15.310201073
    2.279194670   -3.141592654    6.339100056   -3.597260776  -15.254287084
    2.402394382   -3.141592654    5.903892691   -3.124468420  -15.252683416
    2.525594094   -3.141592654    5.671006618   -0.193734479  -15.616641956
    2.648793806   -3.141592654    5.966025222    5.426411708  -16.540300481
    2.771993518   -3.141592654    7.122990028   13.758871094  -17.979753914
    2.895193230   -3.141592654    9.456643114   24.491363231  -19.632223850
    3.018392942   -3.141592654   13.235183382   36.890258190  -21.454394973

   -3.141592654   -3.018392942   16.025448422   47.095802912  -17.171878334
   -3.018392942   -3.018392942   22.422240359   56.034431875  -18.724970232
   -2.895193230   -3.018392942   29.626118516   59.887576819  -19.988162950
   -2.771993518   -3.018392942   36.924037171   57.549742789  -20.623347575
   -2.648793806   -3.018392942   43.556446866   49.303006715  -20.453895997
   -2.525594094   -3.018392942   48.889470411   36.722484714  -19.424624831
   -2.402394382   -3.018392942   52.497129597   21.610342425  -17.834559589
   -2.279194670   -3.018392942   54.163563029    5.439384226  -16.266598535
   -2.155994958   -3.018392942   53.839634397  -10.685664675  -15.071917346
